participant_id,seed,episode,day,auto_policy,decision_seconds,state_0_现金,state_1_存货,state_2_欠款总额,state_3_上一天售出数量,state_4_上一天产出数量,state_5_上一天销售价格,state_6_今天预设销售价格,state_7_上一天贷款意愿,state_8_上一天实际获得贷款,state_9_今天待还本金,state_10_今天待还利息,state_11_上一天A采购需求,state_12_上一天B采购需求,state_13_上一天甲公司向甲公司购买价格,state_14_上一天甲公司向甲公司购买数量,state_15_上一天甲公司向乙公司购买价格,state_16_上一天甲公司向乙公司购买数量,state_17_上一天甲公司向第三方市场购买A价格,state_18_上一天甲公司向第三方市场购买A数量,state_19_上一天甲公司向第三方市场购买B价格,state_20_上一天甲公司向第三方市场购买B数量,state_21_上一天乙公司向甲公司购买价格,state_22_上一天乙公司向甲公司购买数量,state_23_上一天乙公司向乙公司购买价格,state_24_上一天乙公司向乙公司购买数量,state_25_上一天乙公司向第三方市场购买A价格,state_26_上一天乙公司向第三方市场购买A数量,state_27_上一天乙公司向第三方市场购买B价格,state_28_上一天乙公司向第三方市场购买B数量,state_29_今天产品A报价：甲公司,state_30_今天产品A报价：第三方市场,state_31_今天产品B报价：乙公司,state_32_今天产品B报价：第三方市场,human_申请贷款金额,human_原料A采购需求,human_原料B采购需求,human_产品A销售价格,model_action_WNDF,model_action_K,model_action_L,model_action_price
1+,184,0,77,td3,7.202,5.73459,3.6811000000000007,4.23332,2.589,2.8875,7.00932,7.71025,0.0,0.0,1.05833,2.117,1.15513,1.15513,7.00932,1.155,5.68667586286122,1.155,0.0,0.0,0.0,0.0,7.00932,1.434,5.68667586286122,1.8,0.0,0.0,0.0,0.0,7.71025,10.0,8.457345811818527,10.0,0.0,11.5513,11.5513,79.1025,-0.5,0.0,0.0,0.025939496125287675
1+,184,0,78,td3,16.639,4.4785900000000005,3.7505500000000005,3.1749899999999998,2.193,2.8875,7.71025,7.9102500000000004,0.0,0.0,1.05833,1.587,1.15513,1.15513,7.71025,1.155,8.457345811818527,1.155,0.0,0.0,0.0,0.0,7.71025,1.038,8.457345811818527,1.459,0.0,0.0,0.0,0.0,7.9102500000000004,10.0,8.285084477251981,10.0,0.0,10.5513,10.5513,80.1025,-0.5,-0.08657034273198683,-0.08657034273198683,0.012641825479599245
1+,184,0,79,td3,21.162,3.42971,3.7951000000000006,2.11666,2.192,2.6375,7.9102500000000004,8.010250000000001,0.0,0.0,1.05833,1.058,1.05513,1.05513,7.9102500000000004,1.0550000000000002,8.285084477251981,1.0550000000000002,0.0,0.0,0.0,0.0,7.9102500000000004,1.137,8.285084477251981,1.826,0.0,0.0,0.0,0.0,8.010250000000001,10.0,8.13781684543304,10.0,0.0,11.5513,11.5513,79.1025,-0.5,0.0947750514154655,0.0947750514154655,-0.012484004868761889
1+,184,0,80,td3,5.096,2.3180300000000003,3.8563500000000004,1.05833,2.275,2.8875,8.010250000000001,7.9102500000000004,0.0,0.0,1.05833,0.529,1.1551300000000002,1.1551300000000002,8.010250000000001,1.155,8.13781684543304,1.155,0.0,0.0,0.0,0.0,8.010250000000001,1.1199999999999999,8.13781684543304,2.4829999999999997,0.0,0.0,0.0,0.0,7.9102500000000004,10.0,8.316587887573107,10.0,1.0,11.5513,11.5513,80.1025,-0.4995685991984573,-1.1102230246251565e-16,-1.1102230246251565e-16,0.012641825479599245
1+,184,0,81,td3,7.339,1.39832,3.8901000000000003,0.001,2.55,2.8875,7.9102500000000004,8.010250000000001,0.001000000000000006,0.001,0.0,0.0,1.15513,1.15513,7.9102500000000004,1.155,8.316587887573107,1.155,0.0,0.0,0.0,0.0,7.9102500000000004,1.395,8.316587887573107,1.761,0.0,0.0,0.0,0.0,8.010250000000001,10.0,7.055955109199969,10.0,1.0,10.5513,10.5513,79.1025,-0.49928485611304996,-0.08657034273198683,-0.08657034273198683,-0.012484004868761889
1+,184,0,82,td3,6.101,2.06151,3.8649500000000008,0.002,2.574,2.3225,8.010250000000001,7.9102500000000004,0.0009999999999999835,0.001,0.0,0.001,1.05513,1.05513,8.010250000000001,0.9289999999999999,7.055955109199969,0.9289999999999999,0.0,0.0,0.0,0.0,8.010250000000001,1.645,7.055955109199969,1.9629999999999999,0.0,0.0,0.0,0.0,7.9102500000000004,10.0,9.2875848856182,10.0,1.0,11.5513,11.5513,78.1025,-0.499514918676116,0.0947750514154655,0.0947750514154655,-0.012641825479599245
1+,184,0,83,td3,3.968,1.65345,3.954300000000001,0.003,1.9940000000000002,2.8875,7.9102500000000004,7.810250000000001,0.0010000000000000503,0.001,0.0,0.002,1.1551300000000002,1.1551300000000002,7.9102500000000004,1.155,9.2875848856182,1.155,0.0,0.0,0.0,0.0,7.9102500000000004,0.8390000000000001,9.2875848856182,2.508,0.0,0.0,0.0,0.0,7.810250000000001,10.0,7.287022674449657,10.0,1.0,11.5513,11.5513,77.1025,-0.49939520396746195,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.01280368746198901
1+,184,0,84,td3,4.208,1.81799,3.9955000000000007,0.004,2.3280000000000003,2.74,7.810250000000001,7.71025,0.0010000000000000328,0.001,0.0,0.002,1.15513,1.15513,7.810250000000001,1.096,7.287022674449657,1.096,0.0,0.0,0.0,0.0,7.810250000000001,1.232,7.287022674449657,1.486,0.0,0.0,0.0,0.0,7.71025,10.0,8.30002012567182,10.0,1.0,11.5513,11.5513,76.1025,-0.4994499419688777,0.0,0.0,-0.012969748062643838
1+,184,0,85,td3,12.718,1.5892899999999999,4.0734,0.005,2.061,2.84,7.71025,7.610250000000001,0.0010000000000000143,0.001,0.001,0.002,1.15513,1.15513,7.71025,1.136,8.30002012567182,1.136,0.0,0.0,0.0,0.0,7.71025,0.925,8.30002012567182,2.2190000000000003,0.0,0.0,0.0,0.0,7.610250000000001,10.0,8.884156823365798,10.0,1.0,12.5513,12.5513,75.1025,-0.4993707882136048,0.08657034273198683,0.08657034273198683,-0.013140172793272176
1+,184,0,86,td3,11.33,1.75033,4.084300000000001,0.005,2.3009999999999997,2.41,7.610250000000001,7.510250000000001,0.0010000000000000109,0.001,0.001,0.002,1.2551299999999999,1.2551299999999999,7.610250000000001,0.9640000000000001,8.884156823365798,0.9640000000000001,0.0,0.0,0.0,0.0,7.610250000000001,1.337,8.884156823365798,1.459,0.0,0.0,0.0,0.0,7.510250000000001,10.0,6.691328304663811,10.0,1.0,13.8064,13.8064,82.6128,-0.49942867916335776,0.09999760980934269,0.09999760980934269,0.10000066575679889
1+,184,0,87,td3,6.808,2.012,4.12455,0.005,2.68,3.0825,7.510250000000001,8.26128,0.001000000000000015,0.001,0.001,0.002,1.38064,1.38064,7.510250000000001,1.233,6.691328304663811,1.233,0.0,0.0,0.0,0.0,7.510250000000001,1.447,6.691328304663811,1.698,0.0,0.0,0.0,0.0,8.26128,10.0,9.468215735480989,10.0,1.0,13.8064,13.8064,81.6128,-0.4995029821073559,0.0,0.0,-0.012104661747332157
1+,184,0,88,td3,6.671,1.54785,4.2209,0.005,1.8739999999999999,2.8375,8.26128,8.16128,0.0009999999999999569,0.001,0.001,0.002,1.38064,1.38064,8.26128,1.135,9.468215735480989,1.135,0.0,0.0,0.0,0.0,8.26128,0.739,9.468215735480989,2.498,0.0,0.0,0.0,0.0,8.16128,10.0,6.85544227723461,10.0,1.0,15.187,15.187,72.717,-0.4993539425654941,0.09999710279290763,0.09999710279290763,-0.10900005881430352
1+,184,0,89,td3,10.351,1.73306,4.26625,0.005,2.124,2.5775,8.16128,7.2717,0.000999999999999971,0.001,0.001,0.002,1.5187000000000002,1.5187000000000002,8.16128,1.0310000000000001,6.85544227723461,1.0310000000000001,0.0,0.0,0.0,0.0,8.16128,1.093,6.85544227723461,1.609,0.0,0.0,0.0,0.0,7.2717,10.0,8.208553683317989,10.0,1.0,13.6683,13.6683,69.9898,-0.49942298593239703,-0.10000000000000009,-0.10000000000000009,-0.03750429748201933
1+,184,0,90,td3,8.247,1.93061,4.28065,0.005,2.6559999999999997,2.8,7.2717,6.99898,0.0009999999999999955,0.001,0.001,0.002,1.36683,1.36683,7.2717,1.1199999999999999,8.208553683317989,1.1199999999999999,0.0,0.0,0.0,0.0,7.2717,1.536,8.208553683317989,1.7420000000000002,0.0,0.0,0.0,0.0,6.99898,10.0,8.925119954087112,10.0,1.0,14.6683,14.6683,74.9898,-0.4994820289960168,0.0731619879575367,0.0731619879575367,0.07143898110867575
1+,184,0,91,td3,3.968,1.88942,4.3138,0.005,2.701,3.0325,6.99898,7.49898,0.0010000000000000224,0.001,0.001,0.002,1.4668299999999999,1.4668299999999999,6.99898,1.213,8.925119954087112,1.213,0.0,0.0,0.0,0.0,6.99898,1.488,8.925119954087112,2.127,0.0,0.0,0.0,0.0,7.49898,10.0,7.990531696136597,10.0,1.0,14.6683,14.6683,72.9898,-0.49947073705158196,2.220446049250313e-16,2.220446049250313e-16,-0.02667029382662711
1+,184,0,92,td3,32.285,2.39636,4.2992,0.005,3.196,3.05,7.49898,7.29898,0.0010000000000000154,0.001,0.001,0.002,1.4668300000000003,1.4668300000000003,7.49898,1.22,7.990531696136597,1.22,0.0,0.0,0.0,0.0,7.49898,1.9760000000000002,7.990531696136597,1.3699999999999999,0.0,0.0,0.0,0.0,7.29898,10.0,8.457559270395674,10.0,1.0,16.6683,16.6683,76.9898,-0.49958270042898395,0.13634845210419733,0.13634845210419733,0.05480217783854724
1+,184,0,93,td3,4.955,1.83182,4.428450000000001,0.005,2.5100000000000002,3.8025000000000007,7.29898,7.698980000000001,0.0010000000000000213,0.001,0.001,0.002,1.6668299999999998,1.6668299999999998,7.29898,1.5210000000000001,8.457559270395674,1.5210000000000001,0.0,0.0,0.0,0.0,7.29898,0.9890000000000001,8.457559270395674,2.054,0.0,0.0,0.0,0.0,7.698980000000001,10.0,8.297210917388933,10.0,1.0,16.6683,16.6683,69.2908,-0.4994540948346453,0.0,0.0,-0.10000025977467142
1+,184,0,94,td3,14.137,2.00114,4.45485,0.005,2.601,2.865,7.698980000000001,6.929080000000001,0.0010000000000000237,0.001,0.001,0.002,1.6668299999999998,1.6668299999999998,7.698980000000001,1.1460000000000001,8.297210917388933,1.1460000000000001,0.0,0.0,0.0,0.0,7.698980000000001,1.455,8.297210917388933,1.5310000000000001,0.0,0.0,0.0,0.0,6.929080000000001,10.0,7.695962409153765,10.0,1.0,15.0015,15.0015,74.2908,-0.4995002848376425,-0.09999820017638261,-0.09999820017638261,0.07215965178638428
1+,184,0,95,td3,8.703,2.02155,4.5052,0.005,2.9189999999999996,3.4225000000000003,6.929080000000001,7.429080000000001,0.0010000000000000325,0.001,0.001,0.002,1.50015,1.50015,6.929080000000001,1.369,7.695962409153765,1.369,0.0,0.0,0.0,0.0,6.929080000000001,1.55,7.695962409153765,1.572,0.0,0.0,0.0,0.0,7.429080000000001,10.0,9.192903812331002,10.0,1.0,15.0015,15.0015,69.2908,-0.4995053300685118,0.0,0.0,-0.06730308463497503
1+,184,0,96,td3,31.982,2.18798,4.51475,0.005,2.947,3.0425,7.429080000000001,6.929080000000001,0.0010000000000000174,0.001,0.001,0.002,1.50015,1.50015,7.429080000000001,1.217,9.192903812331002,1.217,0.0,0.0,0.0,0.0,7.429080000000001,1.73,9.192903812331002,1.625,0.0,0.0,0.0,0.0,6.929080000000001,10.0,7.612203339252562,10.0,0.0,15.0015,15.0015,66.2908,-0.5,0.0,0.0,-0.04329579107183057
1+,184,0,97,td3,5.897,1.8184200000000001,4.62815,0.004,2.616,3.75,6.929080000000001,6.62908,0.0,0.0,0.001,0.002,1.50015,1.50015,6.929080000000001,1.5,7.612203339252562,1.5,0.0,0.0,0.0,0.0,6.929080000000001,1.116,7.612203339252562,2.2489999999999997,0.0,0.0,0.0,0.0,6.62908,10.0,9.733806488697317,10.0,0.0,15.0015,15.0015,80.2119,-0.5,0.0,0.0,0.21000048272158423
1+,184,0,98,td3,4.189,1.64548,4.6575999999999995,0.003,2.4829999999999997,2.7775,6.62908,8.02119,0.0,0.0,0.001,0.002,1.50015,1.50015,6.62908,1.111,9.733806488697317,1.111,0.0,0.0,0.0,0.0,6.62908,1.372,9.733806488697317,1.9620000000000002,0.0,0.0,0.0,0.0,8.02119,10.0,5.117675639853528,10.0,0.0,15.0015,15.0015,80.2119,-0.5,0.0,0.0,-2.220446049250313e-16
